fileName,MRCAoA,MRCColMeaningfulness,MRCConcreteness,MRCFamiliarity,MRCPavioMeaningfulness,POS_numAdjectives,POS_numAdverbs,POS_numNouns,POS_numVerbs,SYN_avgSentenceLength,SYN_numSentences,TRAD_Flesch,TRAD_Kincaid,TRAD_numChars,TRAD_numSyll,Word_TTR,Word_numWords,readinglevel
WNL-The-age-of-music-adv.txt,0.27,2.23,2.05,4.36,0.25,0.08,0.07,0.31,0.19,23.65,38.0,78.75,7.44,4.47,1.26,0.43,899.0,2
WNL-The-age-of-music-ele.txt,0.25,2.21,2.03,4.29,0.26,0.09,0.05,0.34,0.16,18.71,28.0,87.7,5.06,4.4,1.21,0.47,524.0,0
WNL-The-age-of-music-int.txt,0.26,2.27,2.07,4.44,0.23,0.09,0.05,0.32,0.18,21.5,32.0,85.42,6.04,4.36,1.2,0.44,688.0,1
WNL-The-last-adv.txt,0.24,2.19,2.03,4.26,0.2,0.14,0.06,0.26,0.16,20.09,41.0,77.98,6.87,4.46,1.3,0.43,824.0,2
WNL-The-last-ele.txt,0.25,2.37,2.17,4.45,0.2,0.13,0.05,0.28,0.17,13.67,40.0,90.12,3.66,4.3,1.23,0.42,547.0,0
WNL-The-last-int.txt,0.28,2.28,2.09,4.34,0.19,0.13,0.06,0.28,0.17,16.24,37.0,80.99,5.55,4.41,1.31,0.43,601.0,1
WNL-The-lightweight-adv.txt,0.28,2.26,2.13,4.52,0.31,0.09,0.04,0.24,0.21,24.22,40.0,84.32,6.88,4.34,1.18,0.38,969.0,2
WNL-The-lightweight-ele.txt,0.31,2.51,2.33,4.72,0.31,0.1,0.05,0.23,0.21,17.94,36.0,92.77,4.3,4.29,1.15,0.36,646.0,0
WNL-The-lightweight-int.txt,0.33,2.38,2.25,4.62,0.33,0.09,0.05,0.24,0.21,21.47,36.0,89.74,5.53,4.27,1.15,0.38,773.0,1
WNL-The-millenials-adv.txt,0.11,2.53,2.17,4.54,0.2,0.07,0.05,0.26,0.19,22.63,52.0,74.84,7.78,4.38,1.32,0.37,1177.0,2
WNL-The-millenials-ele.txt,0.14,2.69,2.35,4.64,0.23,0.06,0.05,0.26,0.2,18.2,35.0,82.31,5.77,4.31,1.27,0.4,637.0,0
WNL-The-millenials-int.txt,0.13,2.59,2.24,4.59,0.19,0.07,0.04,0.26,0.2,20.28,45.0,79.34,6.68,4.32,1.28,0.38,913.0,1
WNL-Tributes-adv.txt,0.2,2.21,2.06,4.32,0.36,0.06,0.04,0.33,0.15,27.55,40.0,73.46,9.02,4.51,1.28,0.46,1102.0,2
WNL-Tributes-ele.txt,0.21,2.38,2.16,4.46,0.39,0.05,0.05,0.34,0.15,19.37,37.0,89.38,4.98,4.26,1.18,0.45,717.0,0
WNL-Tributes-int.txt,0.21,2.31,2.13,4.44,0.35,0.06,0.04,0.34,0.14,23.84,38.0,80.89,7.14,4.37,1.23,0.46,906.0,1
WNL-Use-of-e-cig-adv.txt,0.34,2.06,1.85,4.27,0.2,0.05,0.06,0.3,0.22,24.13,36.0,59.69,10.28,4.97,1.48,0.42,869.0,2
WNL-Use-of-e-cig-ele.txt,0.33,2.2,1.92,4.42,0.19,0.06,0.06,0.3,0.21,16.88,35.0,68.75,7.35,5.0,1.45,0.43,591.0,0
WNL-Use-of-e-cig-int.txt,0.3,2.1,1.85,4.3,0.19,0.05,0.06,0.3,0.23,23.21,33.0,60.59,9.94,4.95,1.48,0.43,766.0,1
WNL-Vienna-adv.txt,0.17,2.05,1.8,3.91,0.33,0.12,0.06,0.33,0.15,23.95,40.0,62.02,9.73,4.91,1.46,0.43,958.0,2
WNL-Vienna-ele.txt,0.21,2.24,1.95,4.18,0.47,0.11,0.05,0.34,0.15,17.73,23.0,76.06,6.36,4.52,1.36,0.49,408.0,0
WNL-Vienna-int.txt,0.18,2.1,1.83,3.96,0.37,0.13,0.05,0.33,0.14,22.8,36.0,65.29,8.95,4.81,1.44,0.43,821.0,1
WNL-Waiters-adv.txt,0.29,2.23,2.06,4.36,0.13,0.06,0.06,0.28,0.2,22.07,56.0,77.93,7.17,4.37,1.29,0.34,1236.0,2
WNL-Waiters-ele.txt,0.25,2.36,2.1,4.42,0.12,0.07,0.04,0.3,0.19,19.82,40.0,86.49,5.53,4.12,1.21,0.34,793.0,0
WNL-Waiters-int.txt,0.3,2.24,2.08,4.37,0.13,0.06,0.05,0.3,0.18,20.24,49.0,83.16,6.06,4.26,1.24,0.32,992.0,1
WNL-Ways-Facebook-changed-adv.txt,0.25,2.23,2.01,4.31,0.21,0.08,0.06,0.32,0.17,23.93,58.0,64.53,9.45,4.75,1.43,0.4,1388.0,2
WNL-Ways-Facebook-changed-ele.txt,0.2,2.55,2.18,4.65,0.23,0.08,0.04,0.32,0.18,20.77,40.0,71.53,7.79,4.59,1.38,0.41,831.0,0
WNL-Ways-Facebook-changed-int.txt,0.24,2.37,2.1,4.47,0.25,0.08,0.06,0.32,0.18,21.93,48.0,66.27,8.77,4.69,1.43,0.41,1053.0,1
WNL-We-must-adv.txt,0.33,2.25,2.11,4.23,0.16,0.08,0.05,0.34,0.18,29.89,37.0,61.45,10.78,4.77,1.42,0.35,1106.0,2
WNL-We-must-ele.txt,0.45,2.77,2.5,4.73,0.16,0.05,0.04,0.35,0.16,22.06,32.0,87.35,5.58,4.39,1.19,0.33,706.0,0
WNL-We-must-int.txt,0.34,2.38,2.18,4.31,0.13,0.06,0.04,0.35,0.19,24.23,34.0,69.99,8.42,4.69,1.37,0.36,824.0,1
WNL-Wealth-therapy-adv.txt,0.26,2.51,2.19,4.6,0.21,0.09,0.05,0.28,0.19,19.51,60.0,83.88,5.58,4.47,1.25,0.36,1171.0,2
WNL-Wealth-therapy-ele.txt,0.34,2.73,2.41,4.93,0.29,0.1,0.04,0.26,0.2,15.72,43.0,90.14,4.02,4.37,1.21,0.34,676.0,0
WNL-Wealth-therapy-int.txt,0.29,2.59,2.27,4.72,0.28,0.09,0.05,0.28,0.2,19.02,47.0,83.72,5.54,4.47,1.26,0.37,894.0,1
WNL-Whats-the-secret-adv.txt,0.38,2.38,2.18,4.53,0.22,0.09,0.08,0.26,0.17,21.25,47.0,68.89,8.29,4.67,1.4,0.4,999.0,2
WNL-Whats-the-secret-ele.txt,0.38,2.67,2.4,4.75,0.16,0.07,0.07,0.25,0.16,16.71,32.0,88.35,4.52,4.36,1.22,0.4,535.0,0
WNL-Whats-the-secret-int.txt,0.41,2.49,2.27,4.63,0.21,0.08,0.08,0.27,0.16,18.88,43.0,76.15,6.69,4.56,1.34,0.39,812.0,1
WNL-What-does-Apple-adv.txt,0.35,2.22,2.13,4.45,0.4,0.08,0.07,0.3,0.18,22.18,48.0,69.46,8.35,4.65,1.39,0.39,1065.0,2
WNL-What-does-Apple-ele.txt,0.45,2.41,2.32,4.68,0.49,0.07,0.05,0.33,0.19,16.85,42.0,74.84,6.41,4.58,1.38,0.38,708.0,0
WNL-What-does-Apple-int.txt,0.37,2.31,2.21,4.58,0.45,0.07,0.06,0.31,0.18,18.91,47.0,75.43,6.78,4.55,1.35,0.39,889.0,1
WNL-What-is-worlds-adv.txt,0.27,2.17,2.05,4.13,0.46,0.09,0.07,0.32,0.18,26.4,44.0,59.27,10.76,4.8,1.46,0.45,1162.0,2
WNL-What-is-worlds-ele.txt,0.37,2.56,2.28,4.65,0.46,0.08,0.06,0.32,0.19,17.02,40.0,81.04,5.62,4.37,1.3,0.41,681.0,0
WNL-What-is-worlds-int.txt,0.29,2.28,2.08,4.26,0.44,0.1,0.07,0.31,0.19,25.51,33.0,64.63,9.77,4.68,1.41,0.45,842.0,1
WNL-Who-can-stop-Trump-adv.txt,0.21,2.09,1.87,4.13,0.1,0.08,0.06,0.28,0.19,24.29,44.0,66.52,9.43,4.77,1.39,0.45,1069.0,2
WNL-Who-can-stop-Trump-ele.txt,0.27,2.3,2.08,4.4,0.08,0.08,0.06,0.28,0.2,18.75,33.0,82.17,5.89,4.57,1.27,0.48,619.0,0
WNL-Who-can-stop-Trump-int.txt,0.24,2.18,1.97,4.28,0.1,0.08,0.06,0.28,0.19,20.73,41.0,75.09,7.37,4.67,1.33,0.45,850.0,1
WNL-Who-invented-adv.txt,0.26,2.22,2.17,4.52,0.33,0.05,0.04,0.3,0.2,24.41,46.0,77.05,7.84,4.58,1.27,0.39,1123.0,2
WNL-Who-invented-ele.txt,0.27,2.3,2.32,4.69,0.49,0.05,0.03,0.34,0.17,17.3,36.0,84.56,5.09,4.61,1.26,0.41,623.0,0
WNL-Who-invented-int.txt,0.23,2.19,2.18,4.52,0.39,0.05,0.04,0.32,0.19,21.87,39.0,80.29,6.71,4.62,1.27,0.41,853.0,1
WNL-Why-are-people-so-wrong-adv.txt,0.19,2.35,1.91,4.45,0.05,0.11,0.09,0.27,0.17,26.03,32.0,61.04,10.11,4.79,1.46,0.37,833.0,2
WNL-Why-are-people-so-wrong-ele.txt,0.27,2.52,2.03,4.64,0.07,0.11,0.08,0.3,0.18,21.71,28.0,67.49,8.14,4.71,1.43,0.33,608.0,0
WNL-Why-are-people-so-wrong-int.txt,0.17,2.42,1.93,4.48,0.06,0.12,0.09,0.27,0.17,23.67,31.0,61.73,9.49,4.83,1.48,0.36,734.0,1
WNL-Why-we-should--adv.txt,0.29,2.23,2.06,4.18,0.3,0.1,0.09,0.26,0.19,27.41,24.0,56.85,11.38,4.92,1.48,0.51,658.0,2
WNL-Why-we-should--ele.txt,0.38,2.54,2.39,4.62,0.41,0.08,0.09,0.25,0.21,19.0,25.0,79.37,6.35,4.52,1.3,0.46,475.0,0
WNL-Why-we-should--int.txt,0.34,2.36,2.22,4.4,0.35,0.09,0.09,0.25,0.21,22.25,28.0,66.79,8.83,4.73,1.41,0.46,623.0,1
WNL-Why-you-should-start-work-at-10-adv.txt,0.22,2.27,1.98,4.41,0.22,0.08,0.07,0.25,0.17,20.26,34.0,80.47,6.3,4.5,1.28,0.44,689.0,2
WNL-Why-you-should-start-work-at-10-ele.txt,0.26,2.37,2.05,4.51,0.23,0.08,0.07,0.27,0.18,18.7,31.0,86.5,5.11,4.4,1.23,0.42,580.0,0
WNL-Why-you-should-start-work-at-10-int.txt,0.25,2.35,2.05,4.5,0.21,0.08,0.07,0.25,0.18,19.93,33.0,83.55,5.82,4.44,1.25,0.43,658.0,1
WNL-Will-drones-adv.txt,0.37,2.27,2.12,4.5,0.17,0.08,0.07,0.3,0.19,24.55,43.0,65.26,9.52,4.68,1.41,0.42,1056.0,2
WNL-Will-drones-ele.txt,0.31,2.39,2.21,4.66,0.12,0.07,0.07,0.27,0.23,18.08,35.0,83.53,5.51,4.32,1.26,0.4,633.0,0
WNL-Will-drones-int.txt,0.4,2.33,2.2,4.61,0.16,0.08,0.06,0.29,0.2,22.28,39.0,71.76,8.1,4.54,1.36,0.42,869.0,1
WNL-Winter-adv.txt,0.28,2.42,2.22,4.61,0.21,0.07,0.07,0.31,0.17,26.42,49.0,78.66,8.16,4.38,1.23,0.36,1295.0,2
WNL-Winter-ele.txt,0.24,2.52,2.31,4.68,0.24,0.08,0.05,0.32,0.15,17.25,40.0,96.2,3.52,4.27,1.12,0.38,690.0,0
WNL-Winter-int.txt,0.27,2.42,2.22,4.55,0.22,0.07,0.05,0.32,0.16,21.46,39.0,85.83,5.99,4.32,1.2,0.39,837.0,1
WNL-World-Cup-adv.txt,0.23,2.2,2.05,4.34,0.28,0.09,0.06,0.31,0.18,22.79,39.0,81.11,7.09,4.53,1.23,0.45,889.0,2
WNL-World-Cup-ele.txt,0.21,2.21,2.05,4.36,0.31,0.1,0.05,0.32,0.18,17.92,40.0,83.27,5.65,4.59,1.26,0.44,717.0,0
WNL-World-Cup-int.txt,0.2,2.24,2.07,4.43,0.28,0.1,0.06,0.31,0.18,20.35,39.0,83.48,6.21,4.49,1.23,0.44,794.0,1
WNL-Young-Americans-adv.txt,0.24,2.12,2.0,4.16,0.2,0.09,0.06,0.32,0.19,22.16,49.0,65.72,9.05,4.81,1.42,0.46,1086.0,2
WNL-Young-Americans-ele.txt,0.18,2.18,1.99,4.27,0.17,0.08,0.06,0.32,0.19,18.45,37.0,69.83,7.57,4.79,1.42,0.44,683.0,0
WNL-Young-Americans-int.txt,0.25,2.13,2.02,4.22,0.2,0.09,0.06,0.32,0.18,22.9,40.0,66.87,8.96,4.79,1.41,0.46,916.0,1
WNL-are-you-a-bad-boyfriend-adv.txt,0.23,2.32,2.08,4.36,0.17,0.05,0.06,0.31,0.21,18.45,35.0,75.12,6.74,4.81,1.36,0.47,646.0,2
WNL-are-you-a-bad-boyfriend-ele.txt,0.17,2.3,2.07,4.4,0.24,0.04,0.03,0.34,0.19,17.13,23.0,88.33,4.62,4.68,1.22,0.48,394.0,0
WNL-are-you-a-bad-boyfriend-int.txt,0.22,2.27,2.04,4.3,0.16,0.05,0.04,0.32,0.22,17.21,32.0,76.72,6.29,4.86,1.35,0.47,551.0,1
WNL-shark-adv.txt,0.32,2.13,1.99,4.1,0.16,0.07,0.03,0.34,0.21,26.65,29.0,62.37,10.66,4.93,1.41,0.44,773.0,2
WNL-shark-ele.txt,0.29,2.3,2.04,4.3,0.21,0.05,0.02,0.33,0.21,23.23,30.0,74.47,7.97,4.68,1.31,0.39,697.0,0
WNL-shark-int.txt,0.3,2.2,1.98,4.21,0.17,0.06,0.03,0.33,0.21,24.65,29.0,67.37,9.49,4.86,1.37,0.42,715.0,1
WNL-six-well-paid-jobs-adv.txt,0.37,2.18,2.07,4.36,0.24,0.1,0.05,0.35,0.14,23.85,42.0,55.47,10.62,4.88,1.54,0.4,1002.0,2
WNL-six-well-paid-jobs-ele.txt,0.37,2.44,2.25,4.68,0.22,0.11,0.04,0.32,0.16,19.0,42.0,67.26,7.9,4.64,1.45,0.36,798.0,0
WNL-six-well-paid-jobs-int.txt,0.38,2.25,2.11,4.4,0.21,0.11,0.05,0.34,0.15,21.76,42.0,58.36,9.74,4.85,1.53,0.39,914.0,1
Zero-Hours-adv.txt,0.34,1.99,1.94,4.27,0.16,0.1,0.03,0.32,0.16,32.77,27.0,57.14,12.49,4.96,1.42,0.43,885.0,2
Zero-Hours-ele.txt,0.35,1.99,1.97,4.29,0.14,0.12,0.02,0.35,0.15,22.52,23.0,62.39,9.34,5.08,1.47,0.43,518.0,0
Zero-Hours-int.txt,0.28,1.97,1.9,4.2,0.14,0.11,0.03,0.32,0.17,27.11,26.0,58.13,11.05,5.06,1.47,0.43,705.0,1
climate-change--adv.txt,0.28,1.78,1.65,3.59,0.19,0.14,0.06,0.32,0.17,25.06,30.0,49.35,11.8,5.32,1.59,0.46,752.0,2
climate-change--ele.txt,0.29,1.99,1.82,3.87,0.2,0.11,0.07,0.33,0.15,20.0,29.0,67.25,8.17,4.99,1.44,0.41,580.0,0
climate-change--int.txt,0.27,1.83,1.67,3.63,0.18,0.13,0.05,0.32,0.18,21.89,28.0,54.34,10.4,5.3,1.57,0.47,613.0,1
